created_at,tweet,favorite_count,retweet_count,is_quote_status,favorited
2022-12-14 12:19:04+00:00,@Thafnine Lmao imagine. Long day 😂😂😂,1220,7,False,False
2022-12-14 12:10:31+00:00,"My documentary is actually coming out beginning of next year. I can’t lie, I’m nervous. I haven’t even watched it myself still…",59047,789,False,False
2022-12-13 19:53:13+00:00,@FoxTownley 😂😂😂,671,11,False,False
2022-12-13 19:41:36+00:00,"@FoxTownley Next Fox video “OMG KSI REPLIED TO ME AGAIN” 

😂😂😂😂😂😂😂😂😂",966,26,False,False
2022-12-13 19:35:34+00:00,@FoxTownley This is a lie. I don’t even know who you are,890,22,False,False
2022-12-13 19:30:33+00:00,"If Argentina wins the World Cup, the Messi vs Ronaldo debate would be over.",244932,13052,False,False
2022-12-13 19:00:36+00:00,"OMG THIS LOOKS LIKE SO MUCH FUN, I WANT TO PLAY THIS https://t.co/zhgXvGH64g",22443,291,True,False
2022-12-13 15:10:00+00:00,@Lazarbeam Happy birthday dad,7482,69,False,False
2022-12-12 11:52:38+00:00,Oh. https://t.co/W4UXlxwBO1,90501,982,False,False
2022-12-11 19:02:28+00:00,Oh my god https://t.co/lUufunVd50,36910,740,True,False
2022-12-11 15:23:51+00:00,Paddy’s striking (punches) is laughable,56930,529,False,False
2022-12-11 13:34:41+00:00,Ffs https://t.co/eU6vgXlTMf,49226,1565,True,False
2022-12-10 21:17:47+00:00,@CHIPFAT_ https://t.co/XrLyqtCwmA,1827,12,False,False
2022-12-10 21:06:19+00:00,La dépression,171113,7005,False,False
2022-12-10 20:54:05+00:00,"Gg, well played France.",77922,1221,False,False
2022-12-10 20:27:25+00:00,The referee has been terrible,55352,1635,False,False
2022-12-10 20:17:39+00:00,Walker just got dusted by Mbappe…,47571,877,False,False
2022-12-10 20:14:39+00:00,LETS GOOOOO ENGLAND!!!!,26015,564,False,False
2022-12-10 19:58:57+00:00,https://t.co/nxwsyvtQxr https://t.co/CJQn9QwA8n,15187,316,True,False
2022-12-10 18:53:39+00:00,"RT @CapitalOfficial: ahead of the #ENGFRA game tonight, @KSI has given his prediction on the score 👀

#CapitalJBB ⚽️ https://t.co/G9tdfMKBma",0,125,False,False
2022-12-10 17:03:34+00:00,LMAO. So much for your bet 😂😂😂 @ishowspeedsui https://t.co/08Pfp5SZE5,138948,3315,False,False
2022-12-10 17:01:02+00:00,Congratulations Morocco. First African Team to reach the World Cup Semi Finals 🙌🏿,81980,3080,False,False
2022-12-10 16:58:42+00:00,Time for England to show Portugal how it’s done,61918,1155,False,False
2022-12-10 16:51:43+00:00,RIP Ronaldo vs Messi for this World Cup Final,125398,6246,False,False
2022-12-10 10:32:42+00:00,England will beat France.,127527,4561,False,False
2022-12-10 08:09:44+00:00,@bariweiss Wow,272,4,False,False
2022-12-09 21:07:29+00:00,This World Cup has been amazing,136729,5832,False,False
2022-12-09 12:41:30+00:00,"My label never stopped it from charting 😂😂. Tbh my label have been really chill throughout me making a song with the sidemen, even though I’m technically not allowed https://t.co/9Q8GKlef7a",21978,208,True,False
2022-12-09 12:36:20+00:00,"The fact that Christmas Drillings could chart is crazy. Imagine it got into the top 40…Or the top 20…Or the top 10…Or number 1 lmao.

Honestly I’ve been streaming the song constantly. It’s just such a banger",38847,445,False,False
2022-12-08 23:25:55+00:00,@oocsdmn Na this is hilarious 😂,5181,53,False,False
2022-12-08 23:24:24+00:00,@AugustusGloop77 @Stevooo_94 @Sidemen Lmao Augustus with a major W,252,1,False,False
2022-12-08 23:23:13+00:00,👀 https://t.co/FIzbrEwByI,19187,265,True,False
2022-12-08 21:40:06+00:00,HERE WE GO FAM https://t.co/H8Ktf0kZnm,9389,233,True,False
2022-12-08 12:04:47+00:00,This is actually unbelievable lol https://t.co/3UXUApxhJp,23039,339,True,False
2022-12-08 08:42:10+00:00,https://t.co/85UjEm1L7k,1587,27,False,False
2022-12-08 08:41:05+00:00,My g @YxngDave went in on this freestyle https://t.co/O79p28Cal1,11645,207,False,False
2022-12-07 22:43:34+00:00,@ksinews_ Ffs,7730,75,False,False
2022-12-07 13:27:20+00:00,@J___ZIZ Na this has killed me 😂😂😂,2678,42,False,False
2022-12-07 06:40:51+00:00,MoreSidemen is going IN. We’re posting everyday until Christmas and the response has been nuts fr https://t.co/zNOk2Ueucj,26011,327,False,False
2022-12-07 05:31:44+00:00,"@PontiacMadeDDG YouTube/Streaming = most money
Music = most respect mainstream wise
Boxing = most respect online wise",5739,153,False,False
2022-12-06 21:02:52+00:00,@CHIPFAT_ https://t.co/t8nQSwDv4w,773,8,False,False
2022-12-06 20:58:17+00:00,@CHIPFAT_ Dead tweet. I will not be nabbing this one,2108,8,False,False
2022-12-06 20:41:17+00:00,@StokeyyG2 This ratio is gonna be unreal,16723,61,False,False
2022-12-06 20:38:44+00:00,@CHIPFAT_ https://t.co/ISAmJ8tctk,2556,15,False,False
2022-12-06 20:30:52+00:00,@CHIPFAT_ Glad I nabbed,3522,9,False,False
2022-12-06 20:30:15+00:00,Ronaldo watching this Ramos masterclass from the bench https://t.co/7gdqgX5rdT,79999,2509,False,False
2022-12-06 20:29:49+00:00,@CHIPFAT_ Gonna nab,2045,6,False,False
2022-12-06 20:28:57+00:00,"If England end up facing Portugal, I hope they play Ronaldo. Else we’re screwed 😂😂😂",101834,2604,False,False
2022-12-06 20:27:13+00:00,"RT @KSI: So…I’m gonna say it…

Ronaldo holds teams back. https://t.co/mbQIAbJmYQ",0,3602,False,False
2022-12-06 20:17:36+00:00,Things we love to see :). Thank you @asda https://t.co/35DHsquiRu,7595,101,True,False
2022-12-06 19:48:37+00:00,"So…I’m gonna say it…

Ronaldo holds teams back. https://t.co/mbQIAbJmYQ",93469,3602,False,False
2022-12-06 17:04:40+00:00,"OHHHHHHHHH BOYYYYYYYY. NOW THIS IS GONNA BE A FIGHT. 

I train with Virgo. He’s a problem. Good luck Anthony 👍🏿 https://t.co/5mbJRpLOx4",11070,185,True,False
2022-12-06 16:29:23+00:00,The mind games have begun lmao. He’s 100% playing https://t.co/pu9xG7YnF5,31936,425,True,False
2022-12-06 14:44:44+00:00,Lmao https://t.co/Anz6YCU84m,147637,2231,False,False
2022-12-06 11:54:11+00:00,Major throwback haha https://t.co/SmVDJBXspA,50126,505,True,False
2022-12-06 09:20:04+00:00,"@WadePlem Make the content you wanna make. If you enjoy it, who cares what other people think.",6123,78,False,False
2022-12-05 17:19:29+00:00,HERE WE GO!!! https://t.co/ze8PMQsM08,15112,234,True,False
2022-12-05 12:58:04+00:00,@oocsdmn Gotta look my best 😤,4242,21,False,False
2022-12-05 12:55:21+00:00,@SazMCFC I care about this ratio though 😂😂😂,9155,39,False,False
2022-12-05 12:54:44+00:00,"I’ve decided to stop the sweets and takeaways for this camp. Time to take it seriously again 😂. 

Was a fun enjoyable week I can’t lie. The Sides tasted amazing (as per)",41421,381,False,False
2022-12-04 21:00:03+00:00,The amount of abuse I’m gonna get if France beat England is gonna be unreal. I might have to log off if that happens lmao,48380,451,False,False
2022-12-04 20:57:48+00:00,@Ogx27 England and Nigeria. Everyone else are my ops,3001,26,False,False
2022-12-04 20:53:23+00:00,@Callux Hahahahaahhaahahahah,3914,19,False,False
2022-12-04 20:52:57+00:00,England (3 - 0) See - No - Goal,35912,573,False,False
2022-12-04 20:23:44+00:00,"@Chunkz Na he wants Champions League football next season. Liverpool are getting Europa at this rate.

He’s going Arsenal",7341,74,False,False
2022-12-04 20:18:37+00:00,We can’t let Manchester City get Jude Bellingham btw,61484,1308,False,False
2022-12-04 20:15:49+00:00,Senegal thought they had a chance lmao,18502,289,False,False
2022-12-04 20:07:00+00:00,@itsmecarll_ ? https://t.co/Dq9negXrbo,4444,22,False,False
2022-12-04 20:05:40+00:00,When are we gonna bring on Musiala?,38577,273,False,False
2022-12-04 19:55:55+00:00,@slayzzfps Copy this ratio,4601,12,False,False
2022-12-04 19:54:15+00:00,"Updated list 

1) Bellingham 
2) Henderson
3) Scholes
4) Lampard
5) Gerrard",27283,539,False,False
2022-12-04 19:50:08+00:00,BellingHAM,13159,215,False,False
