created_at,tweet,favorite_count,retweet_count,is_quote_status,favorited
2022-12-31 00:33:55+00:00,RT @ohnosharky: Thank you mum for carrying me around for 9 months as a teenager to then raising me along with another 6 children all by you…,0,440,False,False
2022-12-29 11:28:38+00:00,@DuolingoUK challenged me and @YungFilly1 to cook an entire dish in Spanish 😅Check it out now! https://t.co/wXLSAKAqIf #ad,18,2,False,False
2022-12-26 21:51:24+00:00,@BronGotGame 😘 https://t.co/r1xTJ8rq5K,976,10,False,False
2022-12-26 21:47:49+00:00,"I acc love Bukayo Saka so much, please stay at Arsenal forever. Thank you.",17408,896,False,False
2022-12-18 18:17:15+00:00,"@Kyrieee__11 You focus on ur deen too you hypocrite, where in the quran or anywhere does it say take digs at your brothers in islam over Kylian Mbappe. He doesnt know you exist u weirdo.",2290,36,False,False
2022-12-18 18:13:13+00:00,"LOOOL it’s a joke, Mbappe played incredibly. Its me being childish about him laughing at 🏴󠁧󠁢󠁥󠁮󠁧󠁿🤣",11765,111,False,False
2022-12-18 18:12:12+00:00,"@Kyrieee__11 Wallahi you’re broke, go make some money and look after ur mum you bastard.",8476,233,False,False
2022-12-18 18:08:50+00:00,"Oh yeah, been holding this grudge from the England game. Man scored a hattrick and still lost, hahahahahhahah. https://t.co/nJy3hyJcHu",119246,7295,False,False
2022-12-18 17:55:09+00:00,Lionel Messi wins the world cup 🐐 https://t.co/K9IzpieGiJ,12458,566,False,False
2022-12-18 17:37:13+00:00,Mbappe scores a hattrick in a world cup final? No one can chat to him wallahi.,40423,3834,False,False
2022-12-18 16:45:02+00:00,2-2!!!!!!!! KYLI MBAPPE https://t.co/WUC1G7gcP7,22406,1388,False,False
2022-12-18 15:44:42+00:00,@YouTube It is YouTube,122,3,False,False
2022-12-18 15:42:11+00:00,@AjShabeel Nacaas,2594,20,False,False
2022-12-18 15:37:09+00:00,2-0*,1755,11,False,False
2022-12-18 15:35:58+00:00,"What a goal, Argentina is all over em. 2-1. Di Maria’s involvement this game has been magical.",10640,248,False,False
2022-12-18 15:24:08+00:00,LEO MESSSIII 🐐 1-0 ARGENTINA 🇦🇷 https://t.co/cKPisQN2ja,5832,299,False,False
2022-12-14 20:53:16+00:00,"Morocco have made us very proud, the most successful African team ever! DIMA MAGHREB to the world n back 🇲🇦❤️",51871,6285,False,False
2022-12-14 17:35:53+00:00,DIMAAA MAGHREB 🇲🇦🇲🇦🇲🇦🇲🇦 https://t.co/j4SvzrL6pf,27464,1632,False,False
2022-12-13 20:29:06+00:00,"Messi tha goat, but we been knew 🥱",47734,3752,False,False
2022-12-13 19:38:55+00:00,"Julian Alvarez, what a goal.",9503,290,False,False
2022-12-13 18:05:16+00:00,"@Lazarbeam Ma boy, happy birthday xxx",840,1,False,False
2022-12-13 15:02:49+00:00,"I met the goat, Ronaldo Luís Nazário de Lima 🐐🇧🇷 https://t.co/yuQtu4FFxf",29812,479,False,False
2022-12-10 22:48:35+00:00,"If i wake up and see the papers with rashford/saka’s face on the front page, ima be raging 😡",34882,1114,False,False
2022-12-10 20:44:46+00:00,Heartbroken x2,4530,70,False,False
2022-12-10 20:42:07+00:00,"Another lifeline, pls for the love of god",3423,41,False,False
2022-12-10 20:37:34+00:00,Heartbroken 💔,17954,290,False,False
2022-12-10 16:56:59+00:00,MOROCCOOOOOOO OH MY GOD 🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦❤️❤️❤️❤️❤️,28873,1723,False,False
2022-12-09 21:10:18+00:00,@elfayz_ Hahahahaha Stars is enjoying https://t.co/MiFyAAwUxN,1426,10,False,False
2022-12-09 21:04:40+00:00,This is the best world cup i can’t lie.,48679,3554,False,False
2022-12-09 17:30:46+00:00,"Croatia tooo composed, have to respect it.",10080,372,False,False
2022-12-09 15:36:03+00:00,@ohnosharky @LibanLDN Too many bruddas on SDS born in holland 🤦‍♂️,662,0,False,False
2022-12-06 18:43:44+00:00,"RT @JDOfficial: ’Once a cheat, always a cheat’ 👀 💥

Catch the finale of ‘Foundations’ with @chunkz, @pk_humble, @specsgonzalez and @sharky…",0,11,False,False
2022-12-06 17:46:52+00:00,Dima Maghreb 🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦😭😭😭😭😭😭😭😭,22625,1714,False,False
2022-12-05 20:01:28+00:00,"Ohhhhh bore off Roy Keane, complaining about Brazil dancing, Senegal chanting. Lighten up you stiff boring man.",56302,3872,False,False
2022-12-05 19:29:40+00:00,Congratulations to Brazil for winning the world cup.,33758,2169,False,False
2022-12-04 20:24:22+00:00,@KSI LOOOL we don’t have £150million to dash at a player unfortunately,2323,11,False,False
2022-12-04 20:19:05+00:00,"@KSI He’s off to Liverpool, can feel it",8767,166,False,False
2022-12-04 19:48:10+00:00,Jude Bellingham is realllly that guy 💫,20571,1166,False,False
2022-11-29 20:28:50+00:00,Marcus Rashford MBE 👑,13430,726,False,False
2022-11-27 14:54:10+00:00,🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦,22770,1040,False,False
2022-11-21 18:29:28+00:00,"RT @JDOfficial: A trio that you never thought you’d need in your life 😂

@Chunkz is back with another episode of Pay the Cost, with man lik…",0,9,False,False
2022-11-12 19:40:26+00:00,"I’m gonna take a break off social media, it’s too much seriously ✌🏽",57898,1113,False,False
2022-11-12 17:49:11+00:00,Speed and Lil Nas X turned up to my house to stream… idk🤷🏽‍♂️ https://t.co/2Vb8GlOnP8,105215,2770,False,False
2022-11-11 17:27:54+00:00,"RT @JDOfficial: 'You don't know Football bro' 😂

@Chunkz, @HarryPinero and @_PKHumble star in our latest Youtube video 🔥

Click to watch th…",0,15,False,False
2022-11-11 10:53:05+00:00,"Don’t think you’ve heard the last of me, @ItsBigZuu.

The Ultimate Weapon Is Team.

#ModernWarfare2 @CallofDutyUK #ad https://t.co/ynNwBbLPrX",639,14,False,False
2022-11-07 18:23:51+00:00,Back with my @jdofficial family for the latest episode of Pay The Cost alongside my brothers KSI and Tobi. Check it out! https://t.co/dscjVl5Fea #KingOfTheGame #ad https://t.co/BdUTywLGhK,529,14,False,False
2022-11-06 13:55:29+00:00,"Genuinely love this pic so much, COYG https://t.co/CktJycJD61",27928,1907,False,False
2022-11-06 13:34:34+00:00,"Saliba is the most in form cb in the prem, idc.",15067,929,False,False
2022-11-04 10:10:19+00:00,Londoners! Save more and get better speeds with @CommunityFibre London’s largest &amp; fastest fibre broadband #Ad https://t.co/5JRyWfN2pv https://t.co/Cowaj4HKZ0,405,7,False,False
2022-11-03 11:28:47+00:00,"Welcome to the JD Arcade 🤪
Head over to @jdofficial Youtube to watch the full length film 📲 https://t.co/BWj2MEIful
#KingOfTheGame https://t.co/pPniFEkTgr",465,11,False,False
2022-11-02 00:11:50+00:00,"LOOOL gg, still play meedi",532,7,False,False
2022-11-01 20:48:16+00:00,YESSSSS HAHAHAHA,1095,13,False,False
2022-11-01 20:41:39+00:00,"2nd time watching Spurs this season, they’re actually so dry",5059,89,False,False
2022-10-31 17:53:49+00:00,@AjShabeel Congratulations to the most underrated yter ever ❤️😭,1995,9,False,False
2022-10-30 15:17:00+00:00,"Nothing i love more than seeing Reiss Nelson shine, the nicest boy ever 💫",8576,438,False,False
2022-10-27 21:14:58+00:00,@AdamCoatesss ❤️ nice to meet you brother,343,0,False,False
2022-10-23 18:00:52+00:00,@StuartJones7 @ohnosharky 🫠🫠🫠,219,0,False,False
2022-10-19 02:39:07+00:00,"@xDuttinho @ohnosharky MJ, LM, TW &amp; MA",186,2,False,False
2022-10-15 21:10:17+00:00,Jay Swingler vs King Kenny in January. Let’s have it!,5996,66,False,False
2022-10-09 16:22:02+00:00,Martinelli is genuinely THAT GUY,29745,1823,False,False
2022-10-09 16:09:49+00:00,@Tobjizzle Here it is https://t.co/OVrhOhHFp7,6518,34,False,False
2022-10-09 14:50:33+00:00,"Just seen Kendrick Lamar at the emirates, wth 🤣",38179,950,False,False
2022-10-08 15:25:53+00:00,"Ffs, this guy is powered by Tesla",6677,96,False,False
2022-10-08 15:11:16+00:00,Wow Haaland’s fell off.. goal drought.,14541,204,False,False
2022-10-04 19:43:47+00:00,@NikoOmilana Horrible joke,1205,5,False,False
2022-10-04 19:43:07+00:00,"I’m not feeling Darwin Nunez tbh, inb4 he scores but mehh.",4047,25,False,False
2022-10-03 21:10:11+00:00,"@poetscorneruk Fam i been screaming madders is the coldest, i swear",86,2,False,False
2022-10-03 20:43:53+00:00,James Maddison is too good i swear. Deserves a top 6 move,5179,99,False,False
2022-10-02 14:32:17+00:00,Phil Foden gives me Miniminter vibes,7295,124,False,False
2022-10-02 14:23:29+00:00,Erling Haaland reminds me of Niko Omilana i can’t lie,9244,168,False,False
2022-10-02 13:39:09+00:00,Kevin De Bruyne reminds me of Yung Filly a lil,7802,151,False,False
2022-10-01 12:53:14+00:00,"William Saliba is genuinely incredible, reminds me of Harry Pinero",27152,951,False,False
2022-09-28 12:04:34+00:00,Caught a crazy whine from @miniminter https://t.co/5iti9PAMJu,18542,183,False,False
2022-09-27 19:55:19+00:00,"Latest youtube series with @JDOfficial is out, watch now: https://t.co/J1Aea5uwkl",490,12,False,False
2022-09-26 19:52:13+00:00,My new show is out at 9pm today on ITV2! Give it a watch please! #badchefs,3453,60,False,False
2022-09-24 17:43:55+00:00,"😭😭😭 I actually played decent 
 https://t.co/cgFgkFGyFP",92400,5026,False,False
2022-09-24 17:06:56+00:00,SEWY https://t.co/PTqXmww1uN,115310,2911,False,False
2022-09-24 09:00:45+00:00,@YouTube @MrBeast @KSI @noahbeck @miniminter @yungfilly1 @Sidemen BIG YOUTUBE,1855,7,False,False
2022-09-23 20:30:41+00:00,World Cup is due to be stinky,16223,255,False,False
2022-09-21 18:48:07+00:00,@NikoOmilana Should we both score hattricks or give em a chance…,6584,14,False,False
2022-09-11 06:28:09+00:00,@NikoOmilana Looked kinda draw-ish,6482,31,False,False
2022-09-11 06:19:30+00:00,Austin McClarted!!!! 7 FIGURE GIBBBERRRRRR,24294,444,False,False
2022-09-08 17:40:47+00:00,Its a crying emoji u weirdos,7838,34,False,False
2022-09-08 17:39:20+00:00,RIP Lizzy 😭😭😭😭😭😭,40185,947,False,False
2022-09-04 15:33:20+00:00,@NikoOmilana Just like the tweet and keep it moving mr,1054,3,False,False
2022-09-04 15:32:21+00:00,giving £100 to someone who likes this tweet if arsenal beat united,16374,102,False,False
2022-09-03 21:59:02+00:00,@SaladNFL That’s our ticket now lol,1175,3,False,False
2022-09-03 17:37:21+00:00,Can’t wait to miss penalties 🤝 https://t.co/Y5b8yd777n,4661,59,True,False
2022-09-02 17:36:11+00:00,"@NikoOmilana Harsh LOOOOL, snm next year, r9 trim.",2242,4,False,False
2022-09-02 17:14:27+00:00,"@NikoOmilana I haven’t been announced, who said i’m even playing :(",9064,26,False,False
2022-09-02 17:10:50+00:00,@Sidemen @NikoOmilana Oh shittttttt 🥲🤌🏾,2797,14,False,False
2022-08-31 20:16:38+00:00,@NikoOmilana Jump off twitter bro,982,7,False,False
2022-08-31 20:13:54+00:00,@NikoOmilana Loool ur tweaking,305,0,False,False
2022-08-31 20:10:32+00:00,Arsenal’s squad’s too thin to be thinking about competing for the league lol. Top 4 would be a great season tho 😭,5003,123,False,False
2022-08-31 18:43:01+00:00,Haaland treating prem like bundesliga,15035,955,False,False
2022-08-22 20:54:13+00:00,@ohnosharky Sds due to be elite 😭🤣,607,6,False,False
2022-08-21 16:09:50+00:00,Newcastle getting top 6,6113,112,False,False
2022-08-20 23:14:36+00:00,@ohnosharky I wasn’t part of this camp unfortunately https://t.co/hbLSkvlUxd,1065,9,False,False
2022-08-20 22:36:01+00:00,@ohnosharky Was too busy puttin vaseline on his face inbetween rounds,2157,8,False,False
2022-08-20 22:35:06+00:00,"We all know what time it is! Anthony, just do everything i taught you in training mate, and you’ll get the result! Good luck 🥊 https://t.co/3GBtLJyo3X",17393,270,False,False
2022-08-20 18:37:55+00:00,"Oi it’s actually mad, i just wanted top 4.. Looks like Arsenal’s winning the league! Finally 😭",15007,476,False,False
2022-08-19 14:55:16+00:00,Dw I’m enroute to save you guys https://t.co/nK4RAssu63 https://t.co/cUqkQQqNTF,3466,59,True,False
2022-08-15 20:19:27+00:00,@TheReevHD Horrible 😭,125,0,False,False
2022-08-15 20:16:33+00:00,Horrible home debut,2668,16,False,False
2022-08-15 20:08:13+00:00,Darwin Nunez is a scrappy footballer,12095,345,False,False
2022-08-14 17:09:33+00:00,Cucurella and Koulibaly… incredible signings 👏🏽,6310,163,False,False
2022-08-13 15:27:22+00:00,Gabriel Jesus is the best player in the world,7916,425,False,False
2022-07-27 20:39:11+00:00,@NikoOmilana LOOOOOOOOL,3469,9,False,False
2022-07-27 20:29:18+00:00,🤯 https://t.co/gftjFKvas4,119790,3343,False,False
2022-07-25 17:23:30+00:00,@Sidemen Fekkkkkkkkk 📈📈📈,2608,10,False,False
2022-07-24 16:26:26+00:00,@Tobjizzle @betasquad5 Heheheh,1372,6,False,False
2022-07-23 19:50:22+00:00,"@betasquad5 Fuck sakes, sdmn tinder trending #1, kon doing a bts on how he set up the shoot #2, beta squad have to settle w #3",5508,31,False,False
2022-07-23 13:44:45+00:00,@IlyasNoreaga Haven’t recovered from this one https://t.co/OYOHdScGHJ,175,1,False,False
2022-07-23 12:32:34+00:00,"@IlyasNoreaga Broo, when you gonna give me back my jet.. i let you hold dat for over a month now. Oh and gimme that £426,826.22 you owe me too smh.",1192,8,False,False
2022-07-18 15:33:49+00:00,@BlackYellow @yungfilly1 My guy 🤝,1528,5,False,False
2022-07-16 20:31:31+00:00,@xDuttinho 😤,31,0,False,False
2022-07-12 15:08:24+00:00,"@miniminter My fave, ly 💕",2842,10,False,False
2022-07-09 11:39:43+00:00,Eid Mubarak my brothers and sisters ❤️,21870,1107,False,False
2022-07-01 22:39:53+00:00,@ohnosharky Oh shet,751,2,False,False
2022-06-17 17:23:23+00:00,@Jidion6 LOOOOOOOOL,1162,5,False,False
2022-06-15 14:01:38+00:00,"Lool, would’ve been good entertainment that’s fosure 🤷🏽‍♂️ https://t.co/3eQ2ALU2P5",2963,29,True,False
2022-06-06 13:41:21+00:00,I taught him that one 👀 https://t.co/MRQi5CR6cv https://t.co/BOlj7NG4Qc,58344,4212,True,False
2022-06-05 13:23:36+00:00,@AjShabeel This is you and ur family. https://t.co/Fhz7cKeoSb,2832,18,False,False
2022-06-03 22:28:12+00:00,Come like this uber driver wants to scrap me… sounds like a threat no? 🤣 https://t.co/O0ueJXnV1P,62055,3153,False,False
2022-06-03 00:38:50+00:00,@BleacherReport @brkicks @NBA Wearing that horrible blazer and he still dropping 30+ 🤦‍♂️,592,4,False,False
2022-06-02 13:38:34+00:00,@NikoOmilana @socceraid And you can make it happen socceraid 👀,2294,5,False,False
2022-05-28 21:43:49+00:00,@elfayz_ @ohnosharky Goat 🐐,615,1,False,False
2022-05-28 21:36:59+00:00,Congratulations to Benzema on his first Ballon d’Or 🤝,36682,2297,False,False
2022-05-28 21:32:22+00:00,"Real Madrid with the best Champions League win ever. They beat PSG, Chelsea, City and Liverpool. Wow.",71544,7344,False,False
2022-05-28 21:22:22+00:00,Courtois 👑 let him lift the trophy.,11368,472,False,False
2022-05-28 14:00:50+00:00,"@FabrizioRomano I realllly reallllly like Perisic, ffs",1203,5,False,False
2022-05-28 03:07:07+00:00,"@chewbonic When i see u, i’m punching you up",475,2,False,False
2022-05-25 18:26:39+00:00,@AjShabeel @NikoOmilana @betasquad5 I don’t even have the password to the twitter account so don’t try it lol,832,6,False,False
2022-05-19 12:52:42+00:00,@__ikreezy Hahah you the realest ❤️🥹,335,0,False,False
2022-05-17 23:06:23+00:00,HAPPY SOMALILAND INDEPENDENCE DAY 💚🤍❤️ https://t.co/NjQzPNwW1b,3462,612,False,False
2022-05-16 20:45:53+00:00,"And not strengthening in January was a big L too, no squad depth smh.",2564,79,False,False
2022-05-16 20:43:57+00:00,"We lost top 4 when we lost to Brighton and Southampton unfortunately. Getting top 4 would’ve been us overachieving imo, upset because i had hope, but we gotta accept it. Europa League next season 🥱",13852,880,False,False
2022-05-16 19:20:41+00:00,Tomiyasu rn 🥲 https://t.co/w5OFgb4e8t,4415,371,False,False
2022-05-15 22:15:23+00:00,"@NikoOmilana THE KINGGGGG, GLAD THEY KNOW NOW",4977,8,False,False
2022-05-14 15:27:33+00:00,@NikoOmilana Hehehehehe 🤣🤣🤣,2246,7,False,False
2022-05-14 15:22:12+00:00,@NikoOmilana The goat 🐐,6807,10,False,False
2022-05-13 21:28:54+00:00,The goat is back finally 🐐 https://t.co/xo4qH7tOZF,4378,72,True,False
2022-05-13 21:28:27+00:00,@Calfreezy @NikoOmilana Goat shit right there,1673,10,False,False
2022-05-12 20:16:46+00:00,"Mad ting, you lot are amazing ❤️🥹 https://t.co/1JhBzmOuwU",2461,29,True,False
2022-05-12 19:17:54+00:00,"Holding killed us, silly silllllyyy. Smh smfh.",3415,95,False,False
2022-05-12 19:07:42+00:00,"Soft penalty, piss off",5086,148,False,False
2022-05-11 23:41:42+00:00,@ohnosharky Sneaking in Kane like we wouldn’t notice 🤣🤣🤣,5989,105,False,False
2022-05-05 17:19:15+00:00,"RT @socceraid: 👀 @LiamPayne ⚔️ @Chunkz take training to a new level...

Find out who wins the #SoccerAid Crossbar Challenge! ⚽💥🥅 

💙 @UNICE…",0,1995,False,False
2022-05-04 21:38:47+00:00,@elfayz_ Elfayz the goat 🐐,357,2,False,False
2022-05-04 21:10:30+00:00,Madrid this whole CL campaign https://t.co/zCVGTL2hgt,54509,7607,False,False
2022-05-04 20:49:54+00:00,This is the best champions league fixture ever,14693,605,False,False
2022-05-04 14:02:29+00:00,@KSI 🥊 lets go,6410,29,False,False
2022-05-01 20:31:20+00:00,Eid Mubarak my brothers and sisters ❤️,28762,2113,False,False
2022-05-01 14:39:01+00:00,Heung Min Son is genuinely my favourite winger in the prem,8396,320,False,False
2022-05-01 04:25:12+00:00,Shakur Stevenson is the best boxer in the world 🥊,1030,33,False,False
2022-04-28 15:48:49+00:00,When people ask ‘When’s Eid’ in the last week of Ramadan 🫤 https://t.co/fNwwQVefHs,10540,1893,False,False
2022-04-26 20:41:22+00:00,Karim Benzema is ice cold. He prayed taraweh yesterday.,30176,2776,False,False
2022-04-26 18:03:11+00:00,"RT @socceraid: The collab you never knew you needed. 🤝 

@Chunkz x @LiamPayne. 🥰

#SoccerAid 💙 @UNICEF_uk https://t.co/eOBLp5I8hk",0,2770,False,False
2022-04-24 19:30:59+00:00,👀👀 he’s been watching my youtube tutorials https://t.co/MyGepPl6BX,4743,92,True,False
2022-04-23 15:42:13+00:00,"BIG fight today, i trained these two elite boxers for 11 years so it’s hard for me to watch today. Guys just remember everything i taught you, and i’m sure you’ll put on a great show. I’ll be there ringside supporting 🥊 https://t.co/ylBClOktH8",6212,103,False,False
2022-04-23 12:02:20+00:00,"Bukayo Saka, the best player in the world 🌍",7233,428,False,False
2022-04-21 22:47:36+00:00,"@Santana06411 I gotchu, i jus need my defenders to defend 👀",425,0,False,False
2022-04-21 22:31:41+00:00,Only me and Neymar have this in our locker https://t.co/osUfcfbacV,94857,6103,False,False
2022-04-21 18:01:57+00:00,@NikoOmilana LOOOOOOOOOOOOL,967,6,False,False
2022-04-20 20:39:25+00:00,@Stxrplayer You support liverpool u bitch,230,1,False,False
2022-04-20 20:04:18+00:00,Eddie Nketiah is the best player in the world,9095,521,False,False
2022-04-19 21:19:35+00:00,"@TroopzAFC Looool, i’m trolling 🤣",519,3,False,False
2022-04-19 20:50:54+00:00,Thiago Alcântara do Nascimento is the best midfielder in the world,15809,1066,False,False
2022-04-16 15:37:09+00:00,Ofc Ronaldo wakes up for united. Too clutch.,2433,56,False,False
2022-04-16 15:31:33+00:00,No one wants top 4 alie? Everyone seems to be bottling it sheeesh.,5519,156,False,False
2022-04-14 17:26:04+00:00,Check how my first day at @JDofficial went!  #JDxChunkz #ad https://t.co/1EOLG3scMw,315,6,False,False
2022-04-12 20:23:06+00:00,Wys karma for Rudi’s goal 🤣🤣 crazy game.,1551,22,False,False
2022-04-12 20:22:04+00:00,Chelsea have been robbed idc,18610,1842,False,False
2022-04-10 17:00:38+00:00,"RT @JDOfficial: Welcome to JD Chunkz 💯 
Keep it 🔐 for more 🙌 

#JDxChunkz https://t.co/IQa6oseC2G",0,68,False,False
2022-04-10 16:07:07+00:00,@LTorzBrown Looool llow the reece james agenda. Hes no2.,127,2,False,False
2022-04-10 15:43:33+00:00,Trent Alexander-Arnold is the best right back in the world,20298,1362,False,False
2022-04-09 15:55:10+00:00,Yeah top 4 is out the window still. Europa League next season 👍🏽,5518,121,False,False
2022-04-06 20:05:32+00:00,Karim Benzema is the best player in the world.,9428,561,False,False
2022-04-06 10:00:19+00:00,@konanplaydirty Only god knows forrrealll,271,3,False,False
2022-04-05 17:57:19+00:00,"Over the weekend a terrible fire destroyed the main market in Hargeisa, Somaliland ruining peoples business and livelihoods, therefore me and @Mo_Farah have pledged to raise money to help the people who need it most. 

Donate if you can ❤️ - https://t.co/RQBqQeKv6B https://t.co/gGax9NZUPA",2956,938,False,False
2022-04-04 20:48:24+00:00,@Stxrplayer LOOOOOOOOOL,300,0,False,False
2022-04-02 21:42:39+00:00,@Billythegoatuk @betasquad5 @NikoOmilana @ohnosharky It’s your time in sha Allah 🤝,519,7,False,False
2022-04-01 19:53:51+00:00,Ramadan Mubarak my muslim brothers and sisters ❤️,22591,1984,False,False
2022-03-29 12:56:21+00:00,RT @McLarenF1: Added to the McLaren squad. @Chunkz @YungFilly1 👊👊 @LandoNorris https://t.co/te1R3Mh77K,0,287,False,False
2022-03-23 12:13:28+00:00,"@AjShabeel MENTALLLLL 🤣🤣🤣🤣🤣🤣, ur xassid.",484,5,False,False
2022-03-23 12:04:47+00:00,Pls god lemme just have a shot on target this year 🥲 https://t.co/0vRE0bxt7J,4652,49,True,False
2022-03-19 14:27:22+00:00,"Huge 3pts, top 4 was confirmed today… Putting my neck n double chin on the line here.",4638,92,False,False
2022-03-16 22:04:33+00:00,Liverpool is the best team in the league i can’t lie 🥲,13470,886,False,False
2022-03-16 21:25:56+00:00,"3 things guaranteed in life, death, taxes and Jota scoring against Arsenal.",7874,554,False,False
2022-03-12 18:08:25+00:00,@KSI Giz a chance pls,6153,15,False,False
2022-03-12 17:42:39+00:00,Cristiano Ronaldo is the best player in the world,50701,5631,False,False
2022-03-11 18:26:42+00:00,"Eddie Hearn x Chunkz LETS MAKE THIS REMATCH HAPPEN ON DAZN!
@Temperrr @KingKennyTv https://t.co/r7MuO5xdxa",2824,76,False,False
2022-03-09 21:36:04+00:00,Benzema’s the best player in the world,12381,607,False,False
2022-03-09 20:40:43+00:00,@ohnosharky Wallahi i mean this one with my whole heart,285,4,False,False
2022-03-06 21:53:46+00:00,@jzpr 🤝,205,0,False,False
2022-03-06 21:34:14+00:00,https://t.co/1aw8E7uppK https://t.co/xWWumQ9x7b,1141,9,False,False
2022-03-06 21:33:44+00:00,"I understand the controversy behind the Kenny v Temperr fight, but hurling abuse at a man who’s worked tremendously hard in the last year is unacceptable. He didn’t tell the judges how to score the fight and he’s publicly not accepted the win and wants that rematch. RUN IT BACK.",10438,173,False,False
2022-03-06 18:27:18+00:00,I’m not 1-4 jokes but United have been bad today 😉,16162,869,False,False
2022-03-06 16:55:12+00:00,@BellinghamJude Big baller 🔥,1585,7,False,False
2022-03-06 16:53:13+00:00,Jadon Sancho’s the best player in the world,15002,762,False,False
2022-03-06 14:33:39+00:00,Saka’s the best player in the world,11680,867,False,False
2022-03-05 22:22:53+00:00,King Kenny 👑,16383,240,False,False
2022-03-04 15:49:16+00:00,@ManLikeMigz Saka and Madders are elite idcc,136,1,False,False
2022-02-27 19:27:34+00:00,"Kepa came on, conceded 11 penalties, and missed the deciding penalty… damn.",26217,1438,False,False
2022-02-26 19:14:07+00:00,"Wowwwww, that’s a penalty everyday. Everton got shegggggedddd",8755,338,False,False
2022-02-21 17:02:01+00:00,Big youtube giving man a custom happy birthday haha. Wild 💪🏽❤️ https://t.co/vPvTT9ozvp,11440,200,True,False
2022-02-21 13:40:24+00:00,"It’s my birthday today, i thank Allah for giving me the best 26 years of life anyone can ask for. I’m forever grateful for the constant love and support from u guys and I pray for many more in good health. https://t.co/vtU8Mz4PF6",35048,1124,False,False
2022-02-20 23:30:31+00:00,"RT @jamaledwards: : We all die. The goal isn't to live forever, the goal is to create something that will.",0,7442,False,False
2022-02-20 21:38:39+00:00,@ElroRaps Genuinely hasn’t sunk in. Discovered you through him which is wild. Such a genuine soul and always wanted to bring people in. May god make it easy for him.,192,1,False,False
2022-02-20 21:25:37+00:00,Jamal Edwards 💔,15508,692,False,False
2022-02-19 17:24:02+00:00,@IlyasNoreaga LOOOOOOL,53,0,False,False
2022-02-19 17:11:04+00:00,@YoungsTeflon Hard 🔥,47,0,False,False
2022-02-15 03:29:10+00:00,Just casually chilling with Shaq on Valentines Day lmao https://t.co/zwgawdVuD7,47650,722,False,False
